time,INTERNALENERGY,KINETICENERGY,X-MOMENTUM,Y-MOMENTUM,Z-MOMENTUM,MASS,TIMESTEP,ROTATIONENERGY,EXTERNALWORK,SPRINGENERGY,CONTACTENERGY,HOURGLASSENERGY,ELASTICCONTACTENERGY,FRICTIONALCONTACTENERGY,DAMPINGCONTACTENERGY,PLASTICWORK,ADDEDMASS,PERCENTAGEADDEDMASS,INLETMASS,OUTLETMASS,INLETENERGY,OUTLETENERGY,TH_Measuring_Nodes1000002var23,TH_Measuring_Nodes1000002var24,TH_Measuring_Nodes1000002var25,TH_Measuring_Nodes1000002var26,TH_Measuring_Nodes1000002var27,TH_Measuring_Nodes1000002var28,THRBODY1Fixed_End_RBODYvar29,THRBODY1Fixed_End_RBODYvar30,THRBODY1Fixed_End_RBODYvar31,THRBODY1Fixed_End_RBODYvar32,THRBODY1Fixed_End_RBODYvar33,THRBODY1Fixed_End_RBODYvar34,THRBODY1Fixed_End_RBODYvar35,THRBODY1Fixed_End_RBODYvar36,THRBODY1Fixed_End_RBODYvar37,THRBODY2Moving_End_RBODYvar38,THRBODY2Moving_End_RBODYvar39,THRBODY2Moving_End_RBODYvar40,THRBODY2Moving_End_RBODYvar41,THRBODY2Moving_End_RBODYvar42,THRBODY2Moving_End_RBODYvar43,THRBODY2Moving_End_RBODYvar44,THRBODY2Moving_End_RBODYvar45,THRBODY2Moving_End_RBODYvar46
2.935003e-02,3.957270e+05,5.750092e+01,-2.511072e-02,1.878280e-02,6.713228e-17,5.866953e-05,1.867578e-07,3.851435e-29,3.958296e+05,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,3.944417e+05,1.355253e-20,2.309977e-14,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.935003e+01,0.000000e+00,0.000000e+00,1.000000e+03,0.000000e+00,0.000000e+00,3.958577e+02,1.433384e-03,3.663009e-16,-1.829851e-16,-3.349650e-14,-6.036213e+00,0.000000e+00,0.000000e+00,0.000000e+00,-3.958266e+02,-2.030944e-02,-4.339057e-16,-2.807184e-15,-4.424638e-14,1.563316e+00,0.000000e+00,0.000000e+00,0.000000e+00
2.936012e-02,3.957586e+05,3.961163e+01,-3.831737e-03,2.278387e-02,8.997566e-17,5.866953e-05,1.867334e-07,3.825525e-29,3.958432e+05,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,3.944417e+05,1.355253e-20,2.309977e-14,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.936012e+01,0.000000e+00,0.000000e+00,1.000000e+03,0.000000e+00,0.000000e+00,3.958499e+02,-1.056919e-04,3.583612e-16,-1.855842e-16,-3.340054e-14,-6.040629e+00,0.000000e+00,0.000000e+00,0.000000e+00,-3.958405e+02,-2.264514e-02,-4.482838e-16,-2.746236e-15,-4.446056e-14,1.613124e+00,0.000000e+00,0.000000e+00,0.000000e+00
2.937001e-02,3.957844e+05,4.178537e+01,4.904050e-02,1.007085e-02,9.323298e-17,5.866953e-05,1.867020e-07,3.588069e-29,3.958713e+05,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,3.944417e+05,1.355253e-20,2.309977e-14,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.937001e+01,0.000000e+00,0.000000e+00,1.000000e+03,0.000000e+00,0.000000e+00,3.958250e+02,8.503277e-03,3.533096e-16,-1.175227e-16,-3.334758e-14,-5.793919e+00,0.000000e+00,0.000000e+00,0.000000e+00,-3.958685e+02,-1.837372e-02,-4.465586e-16,-2.735556e-15,-4.448759e-14,1.468514e+00,0.000000e+00,0.000000e+00,0.000000e+00
2.938010e-02,3.957437e+05,9.878068e+01,8.255026e-02,-1.354999e-02,7.280878e-17,5.866953e-05,1.867278e-07,4.430158e-29,3.958876e+05,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,3.944417e+05,1.355253e-20,2.309977e-14,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.938010e+01,0.000000e+00,0.000000e+00,1.000000e+03,0.000000e+00,0.000000e+00,3.958080e+02,2.400431e-02,3.627421e-16,-9.888695e-17,-3.343116e-14,-5.419524e+00,0.000000e+00,0.000000e+00,0.000000e+00,-3.958846e+02,-1.026493e-02,-4.355965e-16,-2.707800e-15,-4.442002e-14,1.202821e+00,0.000000e+00,0.000000e+00,0.000000e+00
2.939018e-02,3.957493e+05,8.804761e+01,7.361652e-02,-2.443180e-02,8.871175e-17,5.866953e-05,1.867381e-07,4.254915e-29,3.958824e+05,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,3.944417e+05,1.355253e-20,2.309977e-14,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.939018e+01,0.000000e+00,0.000000e+00,1.000000e+03,0.000000e+00,0.000000e+00,3.958120e+02,2.670819e-02,3.536289e-16,-9.229638e-17,-3.334496e-14,-5.327281e+00,0.000000e+00,0.000000e+00,0.000000e+00,-3.958793e+02,-2.262668e-03,-4.423014e-16,-2.747726e-15,-4.449877e-14,9.392518e-01,0.000000e+00,0.000000e+00,0.000000e+00
2.940008e-02,3.957779e+05,3.389743e+01,2.568194e-02,-2.075524e-02,8.020740e-17,5.866953e-05,1.867119e-07,3.353382e-29,3.958569e+05,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,3.944417e+05,1.355253e-20,2.309977e-14,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.940008e+01,0.000000e+00,0.000000e+00,1.000000e+03,0.000000e+00,0.000000e+00,3.958345e+02,1.947993e-02,3.621782e-16,-8.810050e-17,-3.341859e-14,-5.493066e+00,0.000000e+00,0.000000e+00,0.000000e+00,-3.958536e+02,1.209626e-03,-4.422113e-16,-2.705621e-15,-4.451624e-14,8.092047e-01,0.000000e+00,0.000000e+00,0.000000e+00
2.941016e-02,3.957378e+05,5.093045e+01,-1.858095e-02,-1.253019e-02,8.305161e-17,5.866953e-05,1.867251e-07,3.371412e-29,3.958338e+05,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,3.944417e+05,1.355253e-20,2.309977e-14,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.941016e+01,0.000000e+00,0.000000e+00,1.000000e+03,0.000000e+00,0.000000e+00,3.958554e+02,1.577958e-02,3.487004e-16,-7.737051e-17,-3.328550e-14,-5.647300e+00,0.000000e+00,0.000000e+00,0.000000e+00,-3.958306e+02,-3.326145e-03,-4.319154e-16,-2.716334e-15,-4.443861e-14,8.642538e-01,0.000000e+00,0.000000e+00,0.000000e+00
2.942006e-02,3.957395e+05,4.710522e+01,-2.050829e-02,-7.192777e-03,9.884723e-17,5.866953e-05,1.867045e-07,3.780102e-29,3.958317e+05,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,3.944417e+05,1.355253e-20,2.309977e-14,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.942006e+01,0.000000e+00,0.000000e+00,1.000000e+03,0.000000e+00,0.000000e+00,3.958551e+02,1.426014e-02,3.463342e-16,-1.834632e-16,-3.327359e-14,-5.765209e+00,0.000000e+00,0.000000e+00,0.000000e+00,-3.958288e+02,-7.080035e-03,-4.448994e-16,-2.697898e-15,-4.457458e-14,9.113780e-01,0.000000e+00,0.000000e+00,0.000000e+00
2.943014e-02,3.957874e+05,1.855350e+01,1.810716e-02,-9.747680e-03,6.444372e-17,5.866953e-05,1.866805e-07,3.445997e-29,3.958510e+05,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,3.944417e+05,1.355253e-20,2.309977e-14,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.943014e+01,0.000000e+00,0.000000e+00,1.000000e+03,0.000000e+00,0.000000e+00,3.958356e+02,1.163595e-02,3.721208e-16,-1.193253e-16,-3.355179e-14,-5.911339e+00,0.000000e+00,0.000000e+00,0.000000e+00,-3.958483e+02,-1.845113e-03,-4.366700e-16,-2.744250e-15,-4.453607e-14,7.923343e-01,0.000000e+00,0.000000e+00,0.000000e+00
2.944003e-02,3.957628e+05,7.065892e+01,6.932203e-02,-1.085026e-02,7.136346e-17,5.866953e-05,1.867036e-07,3.881592e-29,3.958785e+05,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,3.944417e+05,1.355253e-20,2.309977e-14,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.944003e+01,0.000000e+00,0.000000e+00,1.000000e+03,0.000000e+00,0.000000e+00,3.958120e+02,8.669741e-03,3.828250e-16,-1.675808e-16,-3.366131e-14,-6.102165e+00,0.000000e+00,0.000000e+00,0.000000e+00,-3.958757e+02,2.131800e-03,-4.540733e-16,-2.742320e-15,-4.471056e-14,7.022396e-01,0.000000e+00,0.000000e+00,0.000000e+00
2.945011e-02,3.957343e+05,1.090000e+02,8.337419e-02,2.921438e-03,6.667175e-17,5.866953e-05,1.867611e-07,3.044852e-29,3.958884e+05,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,3.944417e+05,1.355253e-20,2.309977e-14,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.945012e+01,0.000000e+00,0.000000e+00,1.000000e+03,0.000000e+00,0.000000e+00,3.958080e+02,-1.998961e-03,3.695853e-16,-6.730255e-17,-3.348509e-14,-6.440999e+00,0.000000e+00,0.000000e+00,0.000000e+00,-3.958853e+02,-1.111362e-03,-4.365710e-16,-2.766037e-15,-4.455556e-14,7.895368e-01,0.000000e+00,0.000000e+00,0.000000e+00
2.946001e-02,3.957656e+05,6.568934e+01,5.555762e-02,2.117746e-02,9.864722e-17,5.866953e-05,1.867390e-07,2.868244e-29,3.958764e+05,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,3.944417e+05,1.355253e-20,2.309977e-14,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.946001e+01,0.000000e+00,0.000000e+00,1.000000e+03,0.000000e+00,0.000000e+00,3.958240e+02,-1.268359e-02,3.487840e-16,-1.316971e-16,-3.322681e-14,-6.722916e+00,0.000000e+00,0.000000e+00,0.000000e+00,-3.958732e+02,-8.607573e-03,-4.470613e-16,-2.711218e-15,-4.462267e-14,9.940992e-01,0.000000e+00,0.000000e+00,0.000000e+00
2.947010e-02,3.957660e+05,3.771574e+01,2.758838e-03,2.307333e-02,7.807223e-17,5.866953e-05,1.867318e-07,3.348253e-29,3.958488e+05,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,3.944417e+05,1.355253e-20,2.309977e-14,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.947010e+01,0.000000e+00,0.000000e+00,1.000000e+03,0.000000e+00,0.000000e+00,3.958492e+02,-7.799828e-03,3.442720e-16,-1.533879e-16,-3.312169e-14,-6.640430e+00,0.000000e+00,0.000000e+00,0.000000e+00,-3.958455e+02,-1.520906e-02,-4.225846e-16,-2.587965e-15,-4.437391e-14,1.181715e+00,0.000000e+00,0.000000e+00,0.000000e+00
2.948018e-02,3.957351e+05,5.014298e+01,-2.489997e-02,1.369993e-02,8.353226e-17,5.866953e-05,1.867351e-07,2.884425e-29,3.958303e+05,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,3.944417e+05,1.355253e-20,2.309977e-14,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.948018e+01,0.000000e+00,0.000000e+00,1.000000e+03,0.000000e+00,0.000000e+00,3.958581e+02,4.670725e-03,3.463858e-16,-1.372674e-16,-3.310171e-14,-6.348295e+00,0.000000e+00,0.000000e+00,0.000000e+00,-3.958272e+02,-1.828388e-02,-4.298659e-16,-2.553028e-15,-4.445095e-14,1.247386e+00,0.000000e+00,0.000000e+00,0.000000e+00
2.949008e-02,3.957631e+05,2.768737e+01,-6.026540e-03,4.191912e-03,7.538627e-17,5.866953e-05,1.867304e-07,3.812997e-29,3.958359e+05,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,3.944417e+05,1.355253e-20,2.309977e-14,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.949008e+01,0.000000e+00,0.000000e+00,1.000000e+03,0.000000e+00,0.000000e+00,3.958447e+02,9.882166e-03,3.637300e-16,-1.109967e-16,-3.321468e-14,-6.174639e+00,0.000000e+00,0.000000e+00,0.000000e+00,-3.958330e+02,-1.397028e-02,-4.390885e-16,-2.600004e-15,-4.455437e-14,1.109937e+00,0.000000e+00,0.000000e+00,0.000000e+00
2.950016e-02,3.957806e+05,3.368837e+01,4.197495e-02,-7.415342e-03,8.368239e-17,5.866953e-05,1.867293e-07,3.809172e-29,3.958593e+05,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,3.944417e+05,1.355253e-20,2.309977e-14,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.950016e+01,0.000000e+00,0.000000e+00,1.000000e+03,0.000000e+00,0.000000e+00,3.958201e+02,1.122052e-02,3.484362e-16,-4.748180e-17,-3.297767e-14,-6.116416e+00,0.000000e+00,0.000000e+00,0.000000e+00,-3.958566e+02,-3.719073e-03,-4.322940e-16,-2.576622e-15,-4.451462e-14,8.423654e-01,0.000000e+00,0.000000e+00,0.000000e+00
2.951006e-02,3.957362e+05,1.030070e+02,8.117693e-02,-9.795044e-03,1.001304e-16,5.866953e-05,1.867532e-07,3.766778e-29,3.958842e+05,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,3.944417e+05,1.355253e-20,2.309977e-14,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.951006e+01,0.000000e+00,0.000000e+00,1.000000e+03,0.000000e+00,0.000000e+00,3.958060e+02,1.084133e-02,3.383994e-16,1.230561e-17,-3.274772e-14,-6.126058e+00,0.000000e+00,0.000000e+00,0.000000e+00,-3.958814e+02,-1.087040e-03,-4.385224e-16,-2.596336e-15,-4.459251e-14,7.252659e-01,0.000000e+00,0.000000e+00,0.000000e+00
2.952014e-02,3.957447e+05,9.707884e+01,7.349355e-02,-4.430719e-03,1.397840e-16,5.866953e-05,1.867356e-07,3.316542e-29,3.958868e+05,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,3.944417e+05,1.355253e-20,2.309977e-14,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.952014e+01,0.000000e+00,0.000000e+00,1.000000e+03,0.000000e+00,0.000000e+00,3.958165e+02,9.188397e-03,3.157849e-16,-6.110065e-17,-3.238292e-14,-6.158767e+00,0.000000e+00,0.000000e+00,0.000000e+00,-3.958837e+02,-4.778962e-03,-4.560087e-16,-2.611983e-15,-4.477317e-14,7.505295e-01,0.000000e+00,0.000000e+00,0.000000e+00
2.953004e-02,3.957742e+05,4.944975e+01,3.253943e-02,-8.331287e-03,1.569753e-16,5.866953e-05,1.867328e-07,2.626399e-29,3.958687e+05,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,3.944417e+05,1.355253e-20,2.309977e-14,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.953004e+01,0.000000e+00,0.000000e+00,1.000000e+03,0.000000e+00,0.000000e+00,3.958394e+02,1.337313e-02,2.906843e-16,-1.218606e-16,-3.199721e-14,-6.112393e+00,0.000000e+00,0.000000e+00,0.000000e+00,-3.958655e+02,-4.960438e-03,-4.477816e-16,-2.643290e-15,-4.469537e-14,7.139482e-01,0.000000e+00,0.000000e+00,0.000000e+00
2.954012e-02,3.957494e+05,4.692719e+01,-1.346291e-02,-1.526923e-02,1.641460e-16,5.866953e-05,1.867449e-07,3.206698e-29,3.958414e+05,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,3.944417e+05,1.355253e-20,2.309977e-14,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.954012e+01,0.000000e+00,0.000000e+00,1.000000e+03,0.000000e+00,0.000000e+00,3.958579e+02,1.460178e-02,2.874298e-16,-1.532343e-16,-3.184690e-14,-6.176229e+00,0.000000e+00,0.000000e+00,0.000000e+00,-3.958382e+02,6.792381e-04,-4.513904e-16,-2.671657e-15,-4.467242e-14,5.540678e-01,0.000000e+00,0.000000e+00,0.000000e+00
2.955002e-02,3.957477e+05,3.626390e+01,-2.011609e-02,-8.138505e-03,1.283460e-16,5.866953e-05,1.867376e-07,3.882465e-29,3.958291e+05,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,3.944417e+05,1.355253e-20,2.309977e-14,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.955002e+01,0.000000e+00,0.000000e+00,1.000000e+03,0.000000e+00,0.000000e+00,3.958520e+02,2.103828e-03,2.860310e-16,-1.763686e-16,-3.174122e-14,-6.535141e+00,0.000000e+00,0.000000e+00,0.000000e+00,-3.958260e+02,5.906322e-03,-4.143153e-16,-2.606143e-15,-4.426792e-14,4.072980e-01,0.000000e+00,0.000000e+00,0.000000e+00
2.956010e-02,3.957667e+05,3.023752e+01,1.491203e-02,4.355595e-03,1.581390e-16,5.866953e-05,1.867150e-07,2.543180e-29,3.958420e+05,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,3.944417e+05,1.355253e-20,2.309977e-14,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.956010e+01,0.000000e+00,0.000000e+00,1.000000e+03,0.000000e+00,0.000000e+00,3.958298e+02,-1.161963e-02,2.676268e-16,-1.158214e-16,-3.147842e-14,-6.923639e+00,0.000000e+00,0.000000e+00,0.000000e+00,-3.958392e+02,7.189348e-03,-4.258139e-16,-2.650932e-15,-4.430042e-14,3.767514e-01,0.000000e+00,0.000000e+00,0.000000e+00
2.957019e-02,3.957552e+05,6.737786e+01,6.154232e-02,9.199191e-03,1.398615e-16,5.866953e-05,1.867226e-07,2.701809e-29,3.958677e+05,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,3.944417e+05,1.355253e-20,2.309977e-14,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.957019e+01,0.000000e+00,0.000000e+00,1.000000e+03,0.000000e+00,0.000000e+00,3.958090e+02,-1.329443e-02,2.570327e-16,-3.524121e-17,-3.133134e-14,-7.034738e+00,0.000000e+00,0.000000e+00,0.000000e+00,-3.958649e+02,4.052018e-03,-3.965872e-16,-2.618939e-15,-4.398266e-14,5.032253e-01,0.000000e+00,0.000000e+00,0.000000e+00
2.958008e-02,3.957389e+05,1.040787e+02,8.148500e-02,1.608308e-02,1.318944e-16,5.866953e-05,1.867646e-07,3.003719e-29,3.958881e+05,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,3.944417e+05,1.355253e-20,2.309977e-14,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.958008e+01,0.000000e+00,0.000000e+00,1.000000e+03,0.000000e+00,0.000000e+00,3.958097e+02,-9.683495e-03,2.737787e-16,1.832374e-17,-3.148152e-14,-6.951280e+00,0.000000e+00,0.000000e+00,0.000000e+00,-3.958851e+02,-6.468719e-03,-4.056542e-16,-2.670272e-15,-4.404068e-14,7.933739e-01,0.000000e+00,0.000000e+00,0.000000e+00
2.959017e-02,3.957553e+05,8.256833e+01,5.543079e-02,1.795204e-02,1.265620e-16,5.866953e-05,1.867680e-07,3.660186e-29,3.958830e+05,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,3.944417e+05,1.355253e-20,2.309977e-14,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.959017e+01,0.000000e+00,0.000000e+00,1.000000e+03,0.000000e+00,0.000000e+00,3.958308e+02,-3.362737e-03,2.729005e-16,-2.059503e-17,-3.148113e-14,-6.768394e+00,0.000000e+00,0.000000e+00,0.000000e+00,-3.958798e+02,-1.454381e-02,-3.994747e-16,-2.655371e-15,-4.400085e-14,1.023091e+00,0.000000e+00,0.000000e+00,0.000000e+00
2.960007e-02,3.957741e+05,4.110469e+01,1.103754e-02,1.012407e-02,1.215980e-16,5.866953e-05,1.867683e-07,3.288980e-29,3.958603e+05,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,3.944417e+05,1.355253e-20,2.309977e-14,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.960007e+01,0.000000e+00,0.000000e+00,1.000000e+03,0.000000e+00,0.000000e+00,3.958524e+02,2.142597e-03,2.754610e-16,-7.836286e-17,-3.149948e-14,-6.602689e+00,0.000000e+00,0.000000e+00,0.000000e+00,-3.958570e+02,-1.219309e-02,-3.973329e-16,-2.692751e-15,-4.403171e-14,1.011093e+00,0.000000e+00,0.000000e+00,0.000000e+00
2.961015e-02,3.957473e+05,4.316609e+01,-1.910358e-02,5.729288e-03,1.704212e-16,5.866953e-05,1.867683e-07,4.230995e-29,3.958355e+05,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,3.944417e+05,1.355253e-20,2.309977e-14,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.961015e+01,0.000000e+00,0.000000e+00,1.000000e+03,0.000000e+00,0.000000e+00,3.958575e+02,7.791358e-04,2.507033e-16,-1.110513e-16,-3.126270e-14,-6.553472e+00,0.000000e+00,0.000000e+00,0.000000e+00,-3.958323e+02,-6.497950e-03,-4.214275e-16,-2.681380e-15,-4.433791e-14,9.006245e-01,0.000000e+00,0.000000e+00,0.000000e+00
2.962005e-02,3.957456e+05,3.946879e+01,-5.935640e-03,4.350264e-03,1.883994e-16,5.866953e-05,1.867359e-07,3.954105e-29,3.958302e+05,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,3.944417e+05,1.355253e-20,2.309977e-14,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.962005e+01,0.000000e+00,0.000000e+00,1.000000e+03,0.000000e+00,0.000000e+00,3.958388e+02,2.038824e-03,2.430086e-16,-1.121903e-16,-3.121945e-14,-6.438985e+00,0.000000e+00,0.000000e+00,0.000000e+00,-3.958272e+02,-6.353585e-03,-4.315615e-16,-2.737711e-15,-4.452084e-14,8.922831e-01,0.000000e+00,0.000000e+00,0.000000e+00
2.963013e-02,3.957677e+05,3.675966e+01,3.655272e-02,-3.624180e-03,1.686134e-16,5.866953e-05,1.867220e-07,2.902941e-29,3.958495e+05,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,3.944417e+05,1.355253e-20,2.309977e-14,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.963013e+01,0.000000e+00,0.000000e+00,1.000000e+03,0.000000e+00,0.000000e+00,3.958158e+02,1.362807e-02,2.586022e-16,-1.202365e-16,-3.146350e-14,-6.138655e+00,0.000000e+00,0.000000e+00,0.000000e+00,-3.958467e+02,-9.906869e-03,-4.267905e-16,-2.791249e-15,-4.454144e-14,9.589909e-01,0.000000e+00,0.000000e+00,0.000000e+00
2.964003e-02,3.957443e+05,8.539851e+01,7.167180e-02,-1.017102e-02,1.610279e-16,5.866953e-05,1.867665e-07,2.467939e-29,3.958748e+05,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,3.944417e+05,1.355253e-20,2.309977e-14,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.964003e+01,0.000000e+00,0.000000e+00,1.000000e+03,0.000000e+00,0.000000e+00,3.958061e+02,2.008353e-02,2.730440e-16,-1.095987e-16,-3.173099e-14,-5.971598e+00,0.000000e+00,0.000000e+00,0.000000e+00,-3.958720e+02,-9.908399e-03,-4.341981e-16,-2.863240e-15,-4.467422e-14,9.551472e-01,0.000000e+00,0.000000e+00,0.000000e+00
2.965012e-02,3.957496e+05,9.487854e+01,7.149288e-02,-5.786153e-03,1.500404e-16,5.866953e-05,1.867795e-07,3.286882e-29,3.958896e+05,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,3.944417e+05,1.355253e-20,2.309977e-14,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.965012e+01,0.000000e+00,0.000000e+00,1.000000e+03,0.000000e+00,0.000000e+00,3.958213e+02,1.348948e-02,2.844382e-16,-1.545209e-16,-3.197658e-14,-6.117050e+00,0.000000e+00,0.000000e+00,0.000000e+00,-3.958866e+02,-7.758172e-03,-4.344183e-16,-2.755352e-15,-4.475866e-14,8.672729e-01,0.000000e+00,0.000000e+00,0.000000e+00
2.966002e-02,3.957762e+05,5.632222e+01,3.577387e-02,-3.074636e-03,1.611042e-16,5.866953e-05,1.867638e-07,3.142458e-29,3.958777e+05,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,3.944417e+05,1.355253e-20,2.309977e-14,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.966002e+01,0.000000e+00,0.000000e+00,1.000000e+03,0.000000e+00,0.000000e+00,3.958451e+02,4.115717e-03,2.928323e-16,-1.465447e-16,-3.218771e-14,-6.384171e+00,0.000000e+00,0.000000e+00,0.000000e+00,-3.958745e+02,-1.038710e-03,-4.538700e-16,-2.721436e-15,-4.500294e-14,6.735584e-01,0.000000e+00,0.000000e+00,0.000000e+00
2.967010e-02,3.957568e+05,4.994334e+01,-3.496883e-03,-2.953774e-03,1.519828e-16,5.866953e-05,1.867603e-07,3.398597e-29,3.958518e+05,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,3.944417e+05,1.355253e-20,2.309977e-14,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.967010e+01,0.000000e+00,0.000000e+00,1.000000e+03,0.000000e+00,0.000000e+00,3.958583e+02,-4.606465e-03,2.836885e-16,-1.742905e-16,-3.222291e-14,-6.631385e+00,0.000000e+00,0.000000e+00,0.000000e+00,-3.958485e+02,7.541101e-03,-4.357659e-16,-2.720651e-15,-4.490125e-14,4.721040e-01,0.000000e+00,0.000000e+00,0.000000e+00
2.968019e-02,3.957479e+05,3.846835e+01,-1.389181e-02,7.412451e-04,1.799504e-16,5.866953e-05,1.867271e-07,3.173810e-29,3.958315e+05,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,3.944417e+05,1.355253e-20,2.309977e-14,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.968019e+01,0.000000e+00,0.000000e+00,1.000000e+03,0.000000e+00,0.000000e+00,3.958481e+02,-7.892469e-03,2.756691e-16,-8.168131e-17,-3.229452e-14,-6.716090e+00,0.000000e+00,0.000000e+00,0.000000e+00,-3.958283e+02,7.113216e-03,-4.554436e-16,-2.707325e-15,-4.512931e-14,5.005766e-01,0.000000e+00,0.000000e+00,0.000000e+00
